GEN_BUS,PG,QG,QMAX,QMIN,VG,MBASE,GEN_STATUS,PMAX,PMIN,PC1,PC2,QC1MIN,QC1MAX,QC2MIN,QC2MAX,RAMP_AGC,RAMP_10,RAMP_30,RAMP_Q,APF,MU_PMAX,MU_PMIN,MU_QMAX,MU_QMIN,MODEL,STARTUP,SHUTDOWN,NCOST,LINEAR,FIXED,GenType,GenFuel,GenID,FuelType,EIAPlantCode,EIAPC-IDorPC-UC,EIAPlantCode,Supplemental_ID
1427,100,-12.48908,105.200005,-82.700002,1.02,100,1,150.300002,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),2693,2693-8,2693,8
1427,100,-12.48908,105.200005,-82.700002,1.02,100,1,150.300002,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,2,WAT (Water),2693,2693-9,2693,9
1427,160.000002,-12.48908,135.500002,-106.400001,1.02,100,1,193.499994,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,3,WAT (Water),2693,2693-1,2693,1
1427,160.000002,-12.48908,135.500002,-106.400001,1.02,100,1,193.499994,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,4,WAT (Water),2693,2693-2,2693,2
1427,160.000002,-12.48908,135.500002,-106.400001,1.02,100,1,193.499994,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,5,WAT (Water),2693,2693-3,2693,3
1427,160.000002,-12.48908,135.500002,-106.400001,1.02,100,1,193.499994,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,6,WAT (Water),2693,2693-4,2693,4
1427,160.000002,-12.48908,135.500002,-106.400001,1.02,100,1,193.499994,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,7,WAT (Water),2693,2693-5,2693,5
1427,160.000002,-12.48908,135.500002,-106.400001,1.02,100,1,193.499994,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,8,WAT (Water),2693,2693-6,2693,6
1427,160.000002,-12.48908,135.500002,-106.400001,1.02,100,1,193.499994,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,9,WAT (Water),2693,2693-7,2693,7
1427,160.000002,-12.48908,135.500002,-106.400001,1.02,100,1,193.499994,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,10,WAT (Water),2693,2693-10,2693,10
1427,160.000002,-12.48908,135.500002,-106.400001,1.02,100,1,193.499994,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,11,WAT (Water),2693,2693-11,2693,11
1427,160.000002,-12.48908,135.500002,-106.400001,1.02,100,1,193.499994,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,12,WAT (Water),2693,2693-12,2693,12
1427,160.000002,-12.48908,135.500002,-106.400001,1.02,100,1,193.499994,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,13,WAT (Water),2693,2693-13,2693,13
1428,12.326315,-2.704291,14,-11,1.02,100,1,20,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,PS (Hydro Pumped Storage),hydro,1,WAT (Water),2692,2692-1,2692,1
1428,12.326315,-2.704291,14,-11,1.02,100,1,20,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,PS (Hydro Pumped Storage),hydro,2,WAT (Water),2692,2692-2,2692,2
1428,12.326315,-2.704291,14,-11,1.02,100,1,20,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,PS (Hydro Pumped Storage),hydro,3,WAT (Water),2692,2692-3,2692,3
1428,12.326315,-2.704291,14,-11,1.02,100,1,20,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,PS (Hydro Pumped Storage),hydro,4,WAT (Water),2692,2692-4,2692,4
1428,12.326315,-2.704291,14,-11,1.02,100,1,20,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,PS (Hydro Pumped Storage),hydro,5,WAT (Water),2692,2692-5,2692,5
1428,12.326315,-2.704291,14,-11,1.02,100,1,20,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,PS (Hydro Pumped Storage),hydro,6,WAT (Water),2692,2692-6,2692,6
1428,12.326315,-2.704291,14,-11,1.02,100,1,20,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,PS (Hydro Pumped Storage),hydro,7,WAT (Water),2692,2692-7,2692,7
1428,12.326315,-2.704291,14,-11,1.02,100,1,20,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,PS (Hydro Pumped Storage),hydro,8,WAT (Water),2692,2692-8,2692,8
1428,12.326315,-2.704291,14,-11,1.02,100,1,20,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,PS (Hydro Pumped Storage),hydro,9,WAT (Water),2692,2692-9,2692,9
1428,12.326315,-2.704291,14,-11,1.02,100,1,20,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,PS (Hydro Pumped Storage),hydro,10,WAT (Water),2692,2692-10,2692,10
1428,12.326315,-2.704291,14,-11,1.02,100,1,20,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,PS (Hydro Pumped Storage),hydro,11,WAT (Water),2692,2692-11,2692,11
1428,12.326315,-2.704291,14,-11,1.02,100,1,20,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,PS (Hydro Pumped Storage),hydro,12,WAT (Water),2692,2692-12,2692,12
1445,6.286968,0,10.5,-8.3,1.02,100,1,15.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,WT (Wind Turbine),wind,1,WND (Wind),57078,57078-1,57078,1
1456,0,0,0.6,-0.4,1.02,100,0,0.8,0.1,0,0,0,0,0,0,0,1.2,3.6,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,1,DFO (Distillate Fuel Oil),54808,54808-D2,54808,D2
1456,0,0,0.6,-0.4,1.02,100,0,0.8,0.1,0,0,0,0,0,0,0,1.2,3.6,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,2,DFO (Distillate Fuel Oil),54808,54808-D3,54808,D3
1456,0,0,0.6,-0.4,1.02,100,0,0.8,0.1,0,0,0,0,0,0,0,1.2,3.6,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,3,DFO (Distillate Fuel Oil),54808,54808-D4,54808,D4
1456,0,0,0.6,-0.4,1.02,100,0,0.8,0.1,0,0,0,0,0,0,0,1.2,3.6,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,4,DFO (Distillate Fuel Oil),54808,54808-D5,54808,D5
1456,0,0,0.6,-0.4,1.02,100,0,0.8,0.1,0,0,0,0,0,0,0,1.2,3.6,0,0,0,0,0,0,2,500,0,2,27,0,IC (Internal Combustion),ng,5,NG (Natural Gas),54808,54808-D6,54808,D6
1456,0,0,0.6,-0.4,1.02,100,0,0.8,0.1,0,0,0,0,0,0,0,1.2,3.6,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,6,DFO (Distillate Fuel Oil),54808,54808-D7,54808,D7
1456,0,0,0.6,-0.4,1.02,100,0,0.8,0.1,0,0,0,0,0,0,0,1.2,3.6,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,7,DFO (Distillate Fuel Oil),54808,54808-DI,54808,DI
1456,0,0,10.05,-9.38,1.02,100,0,13.4,6.3,0,0,0,0,0,0,0,120,360,0,0,0,0,0,0,2,128,0,2,21.784,840,CC (Combined Cycle Generic),ng,C1,NG (Natural Gas),54808,54808_CC1,54808,New York University Central Plant
1457,0,0,10.5,-8.3,1.02,100,0,15.000001,12,0,0,0,0,0,0,0,94.5,283.5,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,1,NG (Natural Gas),8906,8906-1,8906,1
1457,0,0,125.999999,-99.000001,1.02,100,0,179.999995,60.000002,0,0,0,0,0,0,0,68.2,204.6,0,0,0,0,0,0,2,2500,0,2,29.4,616,ST (Steam Turbine),ng,2,NG (Natural Gas),8906,8906-2,8906,2
1457,373.617435,102.232134,263.199997,-206.800008,1.02,100,1,375.999999,75,0,0,0,0,0,0,0,149.28,447.84,0,0,0,0,0,0,2,2500,0,2,29.4,616,ST (Steam Turbine),ng,3,NG (Natural Gas),8906,8906-3,8906,3
1457,386.999989,102.232134,270.900011,-212.899995,1.02,100,1,386.999989,75,0,0,0,0,0,0,0,154.8,464.4,0,0,0,0,0,0,2,2500,0,2,29.4,616,ST (Steam Turbine),ng,4,NG (Natural Gas),8906,8906-4,8906,4
1457,386.999989,102.232134,270.900011,-212.899995,1.02,100,1,386.999989,75,0,0,0,0,0,0,0,153.68,461.04,0,0,0,0,0,0,2,2500,0,2,31.5,660,ST (Steam Turbine),ng,5,NG (Natural Gas),8906,8906-ST5,8906,ST5
1460,1.971939,1.4,1.4,-1.1,1.02,100,1,2,1.2,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),2586,2586-1,2586,1
1460,1.971939,1.4,1.4,-1.1,1.02,100,1,2,1.2,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,2,WAT (Water),2586,2586-2,2586,2
1460,1.971939,1.4,1.4,-1.1,1.02,100,1,2,1.2,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,3,WAT (Water),2586,2586-3,2586,3
1460,1.971939,1.4,1.4,-1.1,1.02,100,1,2,1.2,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,4,WAT (Water),2586,2586-4,2586,4
1460,1.971939,1.4,1.4,-1.1,1.02,100,1,2,1.2,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,5,WAT (Water),2586,2586-5,2586,5
1528,0,-92.118782,9900,-9900,1,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,x,import,,,,
1546,0,-21.202834,9900,-9900,1.02,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,x,import,,,,
1558,0,0.015625,20,-20,1.03,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,X,import,,,,PJM Homer City & E. Towanda & Mainesburg
1570,0,4.116126,9900,-9900,1.02,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,x,import,,,,
