Branch
BusNumFrom,BusNumTo,R,X,B,LimitMVAA,LimitMVAB,LimitMVAC,Tap,Phase,Status,Circuit
661,1512,0.013160,0.029920,0.000590,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
661,662,0.000170,0.000400,0.000010,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
662,650,0.000240,0.000550,0.000010,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
662,1486,0.038830,0.088270,0.001730,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
663,638,0.010250,0.023310,0.000460,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
663,1511,0.038860,0.088350,0.001730,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
663,653,0.002190,0.004980,0.000100,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
664,669,0.005390,0.022310,0.003690,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
665,668,0.007730,0.031970,0.005290,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
666,671,0.005990,0.024780,0.004100,210.999990,210.999990,210.999990,1.000000,0.000000,Closed,1
669,668,0.000200,0.000840,0.000140,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
670,662,0.006730,0.015310,0.000300,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
671,861,0.025630,0.105960,0.017550,210.999990,210.999990,210.999990,1.000000,0.000000,Closed,1
672,827,0.001190,0.004910,0.000810,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
672,674,0.000110,0.000470,0.000080,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
673,827,0.001250,0.005170,0.000860,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
674,673,0.000060,0.000240,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
675,674,0.001550,0.006410,0.001060,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
676,474,0.007410,0.030660,0.005080,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
676,796,0.004890,0.020210,0.003350,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
676,8,0.002110,0.008710,0.001440,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
677,796,0.004910,0.020320,0.003360,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
677,678,0.002460,0.010180,0.001690,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
677,8,0.002110,0.008730,0.001450,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
678,463,0.000230,0.000940,0.000160,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
678,474,0.004950,0.020460,0.003390,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
680,31,0.001250,0.005180,0.000860,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
680,474,0.006060,0.025060,0.004150,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
681,693,0.016470,0.068100,0.011280,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
681,683,0.001130,0.004670,0.000770,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
681,470,0.001250,0.005180,0.000860,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
682,793,0.001550,0.006390,0.001060,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
682,680,0.006130,0.025370,0.004200,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
683,684,0.005410,0.022390,0.003710,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
683,679,0.001530,0.006320,0.001050,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
685,1444,0.001050,0.004360,0.000720,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
686,694,0.003560,0.014720,0.002440,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
686,1362,0.005370,0.022210,0.003680,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
686,474,0.022860,0.094530,0.015650,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
687,695,0.000120,0.000480,0.000080,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
687,691,0.006360,0.026290,0.004350,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
687,690,0.004270,0.017670,0.002930,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
688,689,0.004230,0.017510,0.002900,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
688,695,0.000110,0.000470,0.000080,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
688,692,0.006290,0.026030,0.004310,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
689,474,0.018610,0.076950,0.012740,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
689,1412,0.001620,0.006710,0.001110,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
690,474,0.018620,0.076980,0.012750,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
690,1411,0.001610,0.006660,0.001100,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
691,475,0.003520,0.014540,0.002410,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
691,476,0.000060,0.000230,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
692,476,0.000100,0.000430,0.000070,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
692,475,0.003510,0.014530,0.002410,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
696,702,0.000140,0.000600,0.000100,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
696,1507,0.003500,0.014460,0.002390,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
697,483,0.017520,0.072430,0.011990,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
697,702,0.000080,0.000330,0.000050,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
698,707,0.004330,0.017890,0.002960,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
698,7,0.002030,0.008410,0.001390,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
698,700,0.004490,0.018570,0.003070,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
699,7,0.002030,0.008390,0.001390,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
699,1513,0.009280,0.038360,0.006350,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
699,704,0.004510,0.018640,0.003090,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
700,1508,0.001790,0.007410,0.001230,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
700,704,0.000090,0.000380,0.000060,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
701,502,0.000440,0.001830,0.000300,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
701,714,0.004490,0.018570,0.003080,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
701,703,0.004780,0.019770,0.003270,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
705,706,0.003890,0.016110,0.002670,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,2
705,706,0.003740,0.015460,0.002560,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
707,1513,0.005050,0.020870,0.003460,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
707,723,0.000060,0.000260,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
708,477,0.000050,0.000200,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
708,1393,0.002590,0.010720,0.001770,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
708,1513,0.000940,0.003900,0.000650,222.000003,555.999994,244.000006,1.000000,0.000000,Closed,1
709,477,0.000040,0.000180,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
709,718,0.000940,0.003900,0.000650,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
709,724,0.002820,0.011660,0.001930,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
710,503,0.000560,0.002300,0.000380,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
710,721,0.000060,0.000260,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
710,728,0.000210,0.000850,0.000140,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
711,719,0.000100,0.000420,0.000070,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
711,511,0.003110,0.012850,0.002130,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
711,724,0.003260,0.013490,0.002230,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
712,720,0.003480,0.014380,0.002380,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
712,724,0.003250,0.013460,0.002230,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
712,719,0.000050,0.000200,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
713,1507,0.019330,0.079910,0.013230,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
713,720,0.001990,0.008230,0.001360,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
713,725,0.000070,0.000300,0.000050,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
714,725,0.000120,0.000500,0.000080,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
714,720,0.001990,0.008230,0.001360,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
715,697,0.006800,0.028130,0.004660,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
715,806,0.007090,0.029320,0.004860,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
715,726,0.000050,0.000200,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
716,807,0.007090,0.029310,0.004850,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
716,696,0.006760,0.027950,0.004630,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
716,726,0.000040,0.000150,0.000020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
717,727,0.001320,0.005440,0.000900,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
717,504,0.000120,0.000510,0.000090,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
717,721,0.002420,0.010010,0.001660,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
718,1513,0.000090,0.000380,0.000060,221.000004,555.999994,265.000010,1.000000,0.000000,Closed,1
718,813,0.005950,0.024600,0.004070,210.999990,210.999990,210.999990,1.000000,0.000000,Closed,1
722,799,0.000400,0.006090,0.157400,1215.999985,2454.000092,1804.000092,1.000000,0.000000,Closed,1
722,1513,0.000600,0.052400,0.000000,417.000008,517.999983,598.999977,1.000000,0.000000,Closed,1
722,1513,0.000600,0.052400,0.000000,417.000008,517.999983,598.999977,1.000000,0.000000,Closed,2
724,1392,0.000840,0.003470,0.000570,210.999990,210.999990,210.999990,1.000000,0.000000,Closed,2
724,1443,0.000060,0.000230,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
724,1392,0.000840,0.003470,0.000570,210.999990,210.999990,210.999990,1.000000,0.000000,Closed,1
727,814,0.003130,0.012920,0.002140,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
729,1392,0.000130,0.000550,0.000090,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
731,736,0.001270,0.002890,0.000060,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,2
731,736,0.000190,0.000430,0.000010,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
731,734,0.000300,0.000680,0.000010,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
732,733,0.000220,0.000510,0.000010,300.000000,300.000000,300.000000,1.000000,0.000000,Closed,1
732,736,0.000220,0.000500,0.000010,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
732,737,0.041000,0.093200,0.001820,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,1
733,548,0.032110,0.073010,0.001430,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
733,736,0.000450,0.001020,0.000020,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
734,548,0.031940,0.072620,0.001420,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
734,736,0.000490,0.001110,0.000020,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
735,736,0.001010,0.002290,0.000040,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
736,737,0.039850,0.090580,0.001770,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,1
737,738,0.058230,0.132370,0.002590,250.000000,250.000000,250.000000,1.000000,0.000000,Closed,1
738,740,0.057960,0.131760,0.002580,300.000000,300.000000,300.000000,1.000000,0.000000,Closed,1
740,1163,0.050620,0.115080,0.002250,300.000000,300.000000,300.000000,1.000000,0.000000,Closed,1
741,1226,0.038340,0.087160,0.001700,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
741,770,0.064660,0.146980,0.002870,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
741,767,0.076720,0.174420,0.003410,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
742,1208,0.013030,0.053890,0.008920,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
742,1204,0.005000,0.033500,0.000000,100.000000,100.000000,100.000000,1.000000,0.000000,Closed,EQ
742,743,0.000030,0.000130,0.000020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
742,478,0.004650,0.019240,0.003190,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
743,478,0.004640,0.019170,0.003170,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
743,749,0.002090,0.008640,0.001430,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
744,745,0.000130,0.000520,0.000090,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
744,746,0.000080,0.000340,0.000060,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
744,452,0.006730,0.027820,0.004610,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
745,748,0.003860,0.015950,0.002640,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
745,746,0.000200,0.000810,0.000130,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
746,775,0.012480,0.051610,0.008550,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
747,748,0.000030,0.000120,0.000020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
747,453,0.000030,0.000120,0.000020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
747,750,0.004640,0.019210,0.003180,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
748,453,0.000030,0.000120,0.000020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
749,776,0.021220,0.087730,0.014530,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
749,484,0.002620,0.010850,0.001800,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
750,751,0.001480,0.006130,0.001020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
750,484,0.002580,0.010690,0.001770,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
751,23,0.031220,0.129100,0.021380,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
751,454,0.000050,0.000200,0.000030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
752,515,0.016300,0.067410,0.011160,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
752,516,0.008260,0.034170,0.005660,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
752,461,0.008830,0.036500,0.006040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
753,1226,0.021650,0.049220,0.000960,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
753,1225,0.009390,0.021340,0.000420,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
753,1224,0.029660,0.067430,0.001320,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
754,1212,0.010020,0.041430,0.006860,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
754,516,0.010460,0.043250,0.007160,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
754,518,0.000300,0.001240,0.000210,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
755,544,0.001060,0.005290,0.040110,260.999990,561.999989,432.000017,1.000000,0.000000,Closed,1
755,545,0.000010,0.000030,0.000240,260.999990,561.999989,432.000017,1.000000,0.000000,Closed,1
755,757,0.000480,0.002390,0.018090,260.999990,561.999989,432.000017,1.000000,0.000000,Closed,1
755,757,0.000480,0.002390,0.018090,260.999990,561.999989,432.000017,1.000000,0.000000,Closed,2
755,544,0.001060,0.005290,0.040110,260.999990,561.999989,432.000017,1.000000,0.000000,Closed,2
756,1356,0.000600,0.047000,0.000000,400.000000,444.000006,444.000006,1.000000,0.000000,Closed,1
756,1514,0.000080,0.000350,0.000060,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
757,1514,0.000700,0.025000,0.000000,300.000000,375.000000,450.000000,1.000000,0.000000,Closed,1
759,760,0.000000,0.000040,0.000140,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
759,768,0.001350,0.010830,0.041340,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
759,765,0.000010,0.000080,0.000300,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
760,993,0.005330,0.042830,0.163390,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
760,765,0.000010,0.000070,0.000250,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
761,762,0.000000,0.000040,0.000140,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
761,764,0.003230,0.025980,0.099120,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
761,766,0.000020,0.000130,0.000480,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
761,993,0.001230,0.010400,0.037000,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,W
762,766,0.000010,0.000100,0.000380,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
762,993,0.001640,0.013220,0.050450,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
763,562,0.000020,0.000160,0.000600,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
763,764,0.000030,0.000200,0.000780,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
763,768,0.001780,0.014270,0.054460,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
764,562,0.000010,0.000110,0.000440,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
768,1230,0.007360,0.059180,0.225800,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,2
768,1230,0.007360,0.059190,0.225830,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
768,1230,0.007360,0.059180,0.225800,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,W
768,1515,0.001490,0.062300,0.000000,325.999999,369.000006,423.000002,1.000000,0.000000,Closed,1
769,820,0.115120,0.261700,0.005120,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
771,1516,0.003200,0.164400,0.000000,125.000000,145.000005,170.000005,1.000000,0.000000,Closed,1
771,1516,0.003200,0.164400,0.000000,125.000000,145.000005,170.000005,1.000000,0.000000,Closed,2
772,1517,0.000600,0.052400,0.000000,417.000008,517.999983,598.999977,1.000000,0.000000,Closed,1
772,1519,0.000830,0.012650,0.326960,1215.999985,2454.000092,1804.000092,1.000000,0.000000,Closed,1
772,847,0.000570,0.008730,0.225770,1215.999985,2454.000092,1804.000092,1.000000,0.000000,Closed,1
772,1222,0.001550,0.023600,0.610030,1215.999985,2454.000092,1804.000092,1.000000,0.000000,Closed,1
